,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,consumer_price_index
11107,2018-07-01,Compound 15-3-20,356.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11109,2018-07-01,Compound 24-2.2-4.5,317.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11110,2018-07-01,Compound 19-0-15,329.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11111,2018-07-01,Compound 25-4-0,331.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11112,2018-08-01,Calcium Ammonium Nitrate (27.5% N),266.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11113,2018-08-01,Urea (46% N),351.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11115,2018-08-01,Muriate of Potash (50% K),366.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11116,2018-08-01,Compound 0-10-20,363.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11117,2018-08-01,Compound 0-7-30,367.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11118,2018-08-01,Compound 7-6-17,454.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11119,2018-08-01,Compound 10-10-20,400.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11120,2018-08-01,Compound 14-7-14,369.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11121,2018-08-01,Compound 18-6-12,364.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11122,2018-08-01,Compound 24-2.5-10,377.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11123,2018-08-01,Compound 27-2.5-5,369.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11125,2018-08-01,Compound 8-5-18,387.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11126,2018-08-01,Compound 20-4-10,357.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11127,2018-08-01,Sulphate of Ammonia (21%),289.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11129,2018-08-01,Compound 10-5-25,384.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11130,2018-08-01,Compound 13-6-20,384.8356687898089,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11131,2018-08-01,Compound 15-3-20,362.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11133,2018-08-01,Compound 24-2.2-4.5,327.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11134,2018-08-01,Compound 19-0-15,339.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11135,2018-08-01,Compound 25-4-0,343.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.47587311564055
11136,2018-09-01,Calcium Ammonium Nitrate (27.5% N),271.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11137,2018-09-01,Urea (46% N),356.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11139,2018-09-01,Muriate of Potash (50% K),368.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11140,2018-09-01,Compound 0-10-20,365.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11141,2018-09-01,Compound 0-7-30,369.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11142,2018-09-01,Compound 7-6-17,456.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11143,2018-09-01,Compound 10-10-20,400.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11144,2018-09-01,Compound 14-7-14,374.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11145,2018-09-01,Compound 18-6-12,370.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11146,2018-09-01,Compound 24-2.5-10,380.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11147,2018-09-01,Compound 27-2.5-5,370.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11149,2018-09-01,Compound 8-5-18,390.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11150,2018-09-01,Compound 20-4-10,361.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11151,2018-09-01,Sulphate of Ammonia (21%),291.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11153,2018-09-01,Compound 10-5-25,387.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11154,2018-09-01,Compound 13-6-20,384.8356687898089,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11155,2018-09-01,Compound 15-3-20,365.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11157,2018-09-01,Compound 24-2.2-4.5,329.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11158,2018-09-01,Compound 19-0-15,341.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11159,2018-09-01,Compound 25-4-0,345.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727056208
11160,2018-10-01,Calcium Ammonium Nitrate (27.5% N),273.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11161,2018-10-01,Urea (46% N),358.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11163,2018-10-01,Muriate of Potash (50% K),369.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11164,2018-10-01,Compound 0-10-20,367.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11165,2018-10-01,Compound 0-7-30,371.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11166,2018-10-01,Compound 7-6-17,456.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11167,2018-10-01,Compound 10-10-20,401.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11168,2018-10-01,Compound 14-7-14,375.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11169,2018-10-01,Compound 18-6-12,371.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11170,2018-10-01,Compound 24-2.5-10,382.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11171,2018-10-01,Compound 27-2.5-5,373.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11173,2018-10-01,Compound 8-5-18,390.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11174,2018-10-01,Compound 20-4-10,363.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11175,2018-10-01,Sulphate of Ammonia (21%),294.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11177,2018-10-01,Compound 10-5-25,387.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11178,2018-10-01,Compound 13-6-20,384.8356687898089,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11179,2018-10-01,Compound 15-3-20,365.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11181,2018-10-01,Compound 24-2.2-4.5,331.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11182,2018-10-01,Compound 19-0-15,343.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11183,2018-10-01,Compound 25-4-0,345.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222416527399
11184,2018-11-01,Calcium Ammonium Nitrate (27.5% N),277.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11185,2018-11-01,Urea (46% N),365.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11187,2018-11-01,Muriate of Potash (50% K),372.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11188,2018-11-01,Compound 0-10-20,369.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11189,2018-11-01,Compound 0-7-30,373.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11190,2018-11-01,Compound 7-6-17,457.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11191,2018-11-01,Compound 10-10-20,406.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11192,2018-11-01,Compound 14-7-14,384.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11193,2018-11-01,Compound 18-6-12,377.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11194,2018-11-01,Compound 24-2.5-10,386.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11195,2018-11-01,Compound 27-2.5-5,377.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11197,2018-11-01,Compound 8-5-18,390.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11198,2018-11-01,Compound 20-4-10,366.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11199,2018-11-01,Sulphate of Ammonia (21%),294.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11201,2018-11-01,Compound 10-5-25,390.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11202,2018-11-01,Compound 13-6-20,384.8356687898089,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11203,2018-11-01,Compound 15-3-20,368.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11205,2018-11-01,Compound 24-2.2-4.5,332.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11206,2018-11-01,Compound 19-0-15,348.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11207,2018-11-01,Compound 25-4-0,347.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007376644
11208,2018-12-01,Calcium Ammonium Nitrate (27.5% N),279.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11209,2018-12-01,Urea (46% N),366.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11211,2018-12-01,Muriate of Potash (50% K),375.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11212,2018-12-01,Compound 0-10-20,372.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11213,2018-12-01,Compound 0-7-30,375.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11214,2018-12-01,Compound 7-6-17,457.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11215,2018-12-01,Compound 10-10-20,407.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11216,2018-12-01,Compound 14-7-14,387.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11217,2018-12-01,Compound 18-6-12,378.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11218,2018-12-01,Compound 24-2.5-10,388.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11219,2018-12-01,Compound 27-2.5-5,379.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11221,2018-12-01,Compound 8-5-18,390.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11222,2018-12-01,Compound 20-4-10,367.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11223,2018-12-01,Sulphate of Ammonia (21%),294.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11225,2018-12-01,Compound 10-5-25,390.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11226,2018-12-01,Compound 13-6-20,384.8356687898089,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11227,2018-12-01,Compound 15-3-20,372.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11229,2018-12-01,Compound 24-2.2-4.5,332.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11230,2018-12-01,Compound 19-0-15,350.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11231,2018-12-01,Compound 25-4-0,347.0,2018-12,12,2018,87.15,243.15,0.385,3.5,189.39,0.188522136425121
11232,2019-01-01,Calcium Ammonium Nitrate (27.5% N),289.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11233,2019-01-01,Urea (46% N),377.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11235,2019-01-01,Muriate of Potash (50% K),392.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11236,2019-01-01,Compound 0-10-20,387.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11237,2019-01-01,Compound 0-7-30,389.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11238,2019-01-01,Compound 7-6-17,473.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11239,2019-01-01,Compound 10-10-20,419.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11240,2019-01-01,Compound 14-7-14,399.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11241,2019-01-01,Compound 18-6-12,388.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11242,2019-01-01,Compound 24-2.5-10,397.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11243,2019-01-01,Compound 27-2.5-5,387.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11245,2019-01-01,Compound 8-5-18,401.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11246,2019-01-01,Compound 20-4-10,380.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11247,2019-01-01,Sulphate of Ammonia (21%),298.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11249,2019-01-01,Compound 10-5-25,397.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11250,2019-01-01,Compound 13-6-20,384.8356687898089,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11251,2019-01-01,Compound 15-3-20,383.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11253,2019-01-01,Compound 24-2.2-4.5,347.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11254,2019-01-01,Compound 19-0-15,364.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11255,2019-01-01,Compound 25-4-0,368.0,2019-01,1,2019,89.76,227.7,0.349,2.69,188.72,0.141815044419882
11256,2019-02-01,Calcium Ammonium Nitrate (27.5% N),289.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11257,2019-02-01,Urea (46% N),379.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11259,2019-02-01,Muriate of Potash (50% K),391.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11260,2019-02-01,Compound 0-10-20,387.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11261,2019-02-01,Compound 0-7-30,390.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11262,2019-02-01,Compound 7-6-17,473.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11263,2019-02-01,Compound 10-10-20,423.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11264,2019-02-01,Compound 14-7-14,400.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11265,2019-02-01,Compound 18-6-12,389.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11266,2019-02-01,Compound 24-2.5-10,399.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11267,2019-02-01,Compound 27-2.5-5,390.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11269,2019-02-01,Compound 8-5-18,384.8356687898089,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11270,2019-02-01,Compound 20-4-10,381.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11271,2019-02-01,Sulphate of Ammonia (21%),384.8356687898089,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11273,2019-02-01,Compound 10-5-25,402.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11274,2019-02-01,Compound 13-6-20,384.8356687898089,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11275,2019-02-01,Compound 15-3-20,392.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11277,2019-02-01,Compound 24-2.2-4.5,346.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11278,2019-02-01,Compound 19-0-15,363.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11279,2019-02-01,Compound 25-4-0,366.0,2019-02,2,2019,90.29,220.78,0.352,2.39,189.83,0.133712873980095
11280,2019-03-01,Calcium Ammonium Nitrate (27.5% N),290.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11281,2019-03-01,Urea (46% N),378.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11283,2019-03-01,Muriate of Potash (50% K),391.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11284,2019-03-01,Compound 0-10-20,386.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11285,2019-03-01,Compound 0-7-30,389.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11286,2019-03-01,Compound 7-6-17,473.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11287,2019-03-01,Compound 10-10-20,423.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11288,2019-03-01,Compound 14-7-14,398.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11289,2019-03-01,Compound 18-6-12,378.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11290,2019-03-01,Compound 24-2.5-10,400.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11291,2019-03-01,Compound 27-2.5-5,391.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11293,2019-03-01,Compound 8-5-18,384.8356687898089,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11294,2019-03-01,Compound 20-4-10,379.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11295,2019-03-01,Sulphate of Ammonia (21%),384.8356687898089,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11297,2019-03-01,Compound 10-5-25,397.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11298,2019-03-01,Compound 13-6-20,404.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11299,2019-03-01,Compound 15-3-20,387.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11301,2019-03-01,Compound 24-2.2-4.5,360.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11302,2019-03-01,Compound 19-0-15,365.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11303,2019-03-01,Compound 25-4-0,365.0,2019-03,3,2019,87.15,218.98,0.337,2.59,217.21,0.174042031907151
11304,2019-04-01,Calcium Ammonium Nitrate (27.5% N),285.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11305,2019-04-01,Urea (46% N),377.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11307,2019-04-01,Muriate of Potash (50% K),388.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11308,2019-04-01,Compound 0-10-20,383.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11309,2019-04-01,Compound 0-7-30,386.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11310,2019-04-01,Compound 7-6-17,472.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11311,2019-04-01,Compound 10-10-20,418.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11312,2019-04-01,Compound 14-7-14,395.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11313,2019-04-01,Compound 18-6-12,385.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11314,2019-04-01,Compound 24-2.5-10,396.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11315,2019-04-01,Compound 27-2.5-5,387.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11317,2019-04-01,Compound 8-5-18,384.8356687898089,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11318,2019-04-01,Compound 20-4-10,374.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11319,2019-04-01,Sulphate of Ammonia (21%),384.8356687898089,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11321,2019-04-01,Compound 10-5-25,395.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11322,2019-04-01,Compound 13-6-20,399.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11323,2019-04-01,Compound 15-3-20,384.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11325,2019-04-01,Compound 24-2.2-4.5,355.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11326,2019-04-01,Compound 19-0-15,361.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11327,2019-04-01,Compound 25-4-0,364.0,2019-04,4,2019,86.76,220.24,0.327,2.35,236.25,0.222666105280615
11328,2019-05-01,Calcium Ammonium Nitrate (27.5% N),282.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11329,2019-05-01,Urea (46% N),373.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11331,2019-05-01,Muriate of Potash (50% K),388.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11332,2019-05-01,Compound 0-10-20,384.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11333,2019-05-01,Compound 0-7-30,386.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11334,2019-05-01,Compound 7-6-17,476.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11335,2019-05-01,Compound 10-10-20,416.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11336,2019-05-01,Compound 14-7-14,394.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11337,2019-05-01,Compound 18-6-12,382.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11338,2019-05-01,Compound 24-2.5-10,393.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11339,2019-05-01,Compound 27-2.5-5,384.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11341,2019-05-01,Compound 8-5-18,384.8356687898089,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11342,2019-05-01,Compound 20-4-10,370.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11343,2019-05-01,Sulphate of Ammonia (21%),384.8356687898089,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11345,2019-05-01,Compound 10-5-25,394.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11346,2019-05-01,Compound 13-6-20,401.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11347,2019-05-01,Compound 15-3-20,383.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11349,2019-05-01,Compound 24-2.2-4.5,352.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11350,2019-05-01,Compound 19-0-15,357.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11351,2019-05-01,Compound 25-4-0,360.0,2019-05,5,2019,87.18,221.3,0.325,2.33,237.4,0.20378137980758
11352,2019-06-01,Calcium Ammonium Nitrate (27.5% N),279.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11353,2019-06-01,Urea (46% N),373.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11355,2019-06-01,Muriate of Potash (50% K),387.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11356,2019-06-01,Compound 0-10-20,384.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11357,2019-06-01,Compound 0-7-30,386.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11358,2019-06-01,Compound 7-6-17,476.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11359,2019-06-01,Compound 10-10-20,415.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11360,2019-06-01,Compound 14-7-14,393.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11361,2019-06-01,Compound 18-6-12,382.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11362,2019-06-01,Compound 24-2.5-10,392.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11363,2019-06-01,Compound 27-2.5-5,383.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11365,2019-06-01,Compound 8-5-18,384.8356687898089,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11366,2019-06-01,Compound 20-4-10,369.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11367,2019-06-01,Sulphate of Ammonia (21%),384.8356687898089,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
11369,2019-06-01,Compound 10-5-25,394.0,2019-06,6,2019,86.34,219.16,0.33,2.11,235.1,0.130987353246083
